Change,Country,Location,Name,NameWoDiacritics,Subdivision,Status,Function,Date,IATA,Coordinates,Remarks,CoordinatesDecimal,Distance,Source
,SK,NDD,Nová Dedinka,Nova Dedinka,BL,RL,--3-----,1207,,4811N 01721E,,"48.18333,17.35000",1,UN/LOCODE
,SK,NDN,Nova Dubnica,Nova Dubnica,TC,RL,-----6--,0901,,4857N 01809E,,"48.95000,18.15000",2,UN/LOCODE
,SK,NEC,Harmanec,Harmanec,BC,RL,-23-----,0901,,4849N 01903E,,"48.81667,19.05000",3,UN/LOCODE
,SK,NEN,Nenince,Nenince,BC,RL,--3-----,1601,,4809N 01916E,,"48.15000,19.26667",1,UN/LOCODE
,SK,NKA,Marianka,Marianka,BL,RL,--3-----,1407,,4815N 01704E,,"48.25000,17.06667",1,UN/LOCODE
,SK,NKY,Nováky,Novaky,,RL,--3-----,0212,,4843N 01833E,,"48.71667,18.55000",1,UN/LOCODE
,SK,NMK,Nemecká,Nemecka,BC,RL,--3-----,1701,,4849N 01925E,,"48.81667,19.41667",0,UN/LOCODE
,SK,NMV,Nové Mesto nad Váhom,Nove Mesto nad Vahom,TC,RL,--3-----,0401,,4845N 01750E,,"48.75000,17.83333",1,UN/LOCODE
,SK,NOB,Nova Bosaca,Nova Bosaca,TC,AF,--3----B,9803,,4853N 01748E,,"48.8799339,17.7970704",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1556714
,SK,NOL,Boleráz,Boleraz,,RL,-23-----,0607,,4827N 01730E,,"48.45000,17.50000",2,UN/LOCODE
,SK,NOV,Nové Zámky,Nove Zamky,,RL,--3-----,0212,,4759N 01810E,,"47.98333,18.16667",0,UN/LOCODE
,SK,NOY,Nova Bystrica,Nova Bystrica,,RL,--3-----,1107,,4921N 01901E,,"49.35000,19.01667",1,UN/LOCODE
,SK,NRA,Nitra,Nitra,,RL,0-------,9012,,4819N 01805E,,"48.3129500,18.0894593",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2210192
,SK,NRD,Narad,Narad,TA,RL,--3-----,1601,,4750N 01737E,,"47.83333,17.61667",0,UN/LOCODE
,SK,NSA,Nové Sady,Nove Sady,,RL,--3-----,0407,,4824N 01759E,,"48.40000,17.98333",2,UN/LOCODE
,SK,NSO,Námestovo,Namestovo,,RL,--3-----,0201,,4924N 01928E,,"49.40000,19.46667",1,UN/LOCODE
,SK,NSV,Nemsová,Nemsova,TC,RL,--3-----,1301,,4858N 01807E,,"48.96667,18.11667",0,UN/LOCODE
,SK,NTB,Nitrianska Blatnica,Nitrianska Blatnica,NI,RL,--3-----,1301,,4833N 01758E,,"48.55000,17.96667",0,UN/LOCODE
,SK,NTM,Tesárske Mlynany,Tesarske Mlynany,NI,RL,--3-----,1801,,4821N 01821E,,"48.35000,18.35000",2,UN/LOCODE
,SK,NVA,Novosad,Novosad,KI,RL,--3-----,1807,,4832N 02144E,,"48.53333,21.73333",1,UN/LOCODE
,SK,NVE,Nová Ves,Nova Ves,TC,RL,--3-----,1301,,4845N 01830E,,"48.7480833,18.4968443",36,https://www.openstreetmap.org/relation/2187796
,SK,NVV,Nová Ves,Nova Ves,BC,RL,--3-----,1301,,4810N 01922E,,"48.16667,19.36667",0,UN/LOCODE
,SK,NVZ,Nova Ves Nad Zitavou,Nova Ves Nad Zitavou,NI,RL,--3-----,1601,,4817N 01820E,,"48.28333,18.33333",1,UN/LOCODE
,SK,NZA,Nizná,Nizna,PV,RL,--3-----,0901,,4832N 01739E,,"48.53333,17.65000",0,UN/LOCODE
,SK,NZZ,Nizná,Nizna,ZI,RL,--3-----,1301,,4919N 01931E,,"49.31667,19.51667",1,UN/LOCODE
,SK,OCD,Oscadnica,Oscadnica,ZI,RL,--3-----,1601,,4926N 01853E,,"49.43333,18.88333",0,UN/LOCODE
,SK,OKO,Okoc,Okoc,TA,RL,--3-----,1601,,4753N 01749E,,"47.88333,17.81667",1,UN/LOCODE
,SK,OLV,Orlov,Orlov,,RL,--3-----,0501,,4917N 02052E,,"49.28333,20.86667",0,UN/LOCODE
,SK,ORJ,Oravska Jasenica,Oravska Jasenica,,RL,--3-----,1107,,4923N 01926E,,"49.3864018,19.4371806",36,https://www.openstreetmap.org/relation/2166352
,SK,ORP,Oravská Polhora,Oravska Polhora,ZI,AF,--3----B,0212,,4931N 01927E,,"49.51667,19.45000",0,UN/LOCODE
,SK,OST,Ostrov,Ostrov,TA,RL,--3-----,0701,,4837N 01745E,,"48.61667,17.75000",2,UN/LOCODE
,SK,OVE,Oravské Veselé,Oravske Vesele,ZI,RL,--3-----,1301,,4928N 01923E,,"49.46667,19.38333",0,UN/LOCODE
,SK,P3L,Oravská Lesná,Oravska Lesna,ZI,RL,--3-----,1407,,4923N 01911E,,"49.38333,19.18333",2,UN/LOCODE
,SK,PAL,Palota,Palota,PV,AF,-2-----B,9803,,4916N 02200E,,"49.2696666,21.9941368",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2321964
,SK,PAN,Pana,Pana,NI,RL,--3-----,1401,,4814N 01814E,,"48.23333,18.23333",0,UN/LOCODE
,SK,PAP,Papradno,Papradno,TC,RL,--3-----,1601,,4914N 01825E,,"49.23333,18.41667",1,UN/LOCODE
,SK,PAR,Partizánske,Partizanske,TC,RL,-23--6--,0901,,4838N 01823E,,"48.63333,18.38333",1,UN/LOCODE
,SK,PBY,Povazská Bystrica,Povazska Bystrica,,AC,-23--6--,0507,,4906N 01826E,,"49.10000,18.43333",2,UN/LOCODE
,SK,PCV,Púchov,Puchov,,RL,--3-----,0212,,4908N 01820E,,"49.13333,18.33333",1,UN/LOCODE
,SK,PDC,Podolinec,Podolinec,PV,RL,-----6--,0907,,4915N 02032E,,"49.25000,20.53333",1,UN/LOCODE
,SK,PDT,Podturen,Podturen,ZI,RL,--3-----,1301,,4903N 01942E,,"49.05000,19.70000",1,UN/LOCODE
,SK,PEL,Ipelský Sokolec,Ipelsky Sokolec,NI,RL,--3-----,1301,,4801N 01849E,,"48.01667,18.81667",1,UN/LOCODE
,SK,PHJ,Podhajska,Podhajska,NI,RL,--3--6--,0901,,4806N 01820E,,"48.10000,18.33333",1,UN/LOCODE
,SK,PKV,Palarikovo,Palarikovo,NI,RL,--3-----,1601,,4803N 01804E,,"48.05000,18.06667",1,UN/LOCODE
,SK,PLA,Plavec,Plavec,PV,AF,-2-----B,9803,,4916N 02051E,,"49.2620199,20.8447641",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2276231
,SK,PLB,Praha,Praha,BC,RL,1-------,1401,,4822N 01931E,,"48.36667,19.51667",1,UN/LOCODE
,SK,PLE,Plesivec,Plesivec,KI,RL,-23-----,0901,,4833N 02024E,,"48.55000,20.40000",1,UN/LOCODE
,SK,PLK,Polomka,Polomka,BC,RL,-----6--,1107,,4851N 01951E,,"48.85000,19.85000",0,UN/LOCODE
,SK,PLT,Poltár,Poltar,,RL,-23-----,0601,,4826N 01948E,,"48.43333,19.80000",1,UN/LOCODE
,SK,POB,Podbrezová,Podbrezova,BC,RL,-23-----,0901,,4849N 01932E,,"48.81667,19.53333",1,UN/LOCODE
,SK,POD,Podspady,Podspady,PV,AF,--3----B,9803,,4917N 02010E,,"49.2801744,20.1744216",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/259643643#map=12/49.2801744/20.1744216
,SK,POM,Podzavoz (Milosova),Podzavoz (Milosova),ZI,AF,--3----B,9803,,4927N 01847E,,"49.4579333,18.7768502",N/A (no UN/LOCODE),https://www.openstreetmap.org/node/369961067#map=12/49.4579333/18.7768502
,SK,POP,Poprad,Poprad,PV,RL,1-------,1201,,4903N 02018E,,"49.05000,20.30000",0,UN/LOCODE
,SK,POR,Poriadie,Poriadie,TC,RL,--3-----,1601,,4846N 01736E,,"48.76667,17.60000",1,UN/LOCODE
,SK,POV,Presov,Presov,,AI,---4----,0001,,4900N 02114E,,"49.0000074,21.2392122",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2320257
,SK,PPH,Pohronska Polhora,Pohronska Polhora,BC,RL,--3-----,0901,,4845N 01948E,,"48.75000,19.80000",1,UN/LOCODE
,SK,PRA,Prakovce,Prakovce,KI,RL,-----6--,1201,,4849N 02054E,,"48.81667,20.90000",0,UN/LOCODE
,SK,PRD,Predmier,Predmier,ZI,RL,--3-----,1207,,4912N 01832E,,"49.20000,18.53333",0,UN/LOCODE
,SK,PRI,Pribeta,Pribeta,NI,RL,--3-----,0901,,4754N 01819E,,"47.9018140,18.3090680",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2218915
,SK,PRS,Pruské,Pruske,,RL,--3-----,0601,,4901N 01813E,,"49.01667,18.21667",1,UN/LOCODE
,SK,PRV,Pohronsky Ruskov,Pohronsky Ruskov,NI,RL,--3-----,0901,,4758N 01839E,,"47.9737468,18.6516310",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2217930
,SK,PTV,Petrovany,Petrovany,PV,RL,-----6--,1001,,4855N 02116E,,"48.91667,21.26667",0,UN/LOCODE
,SK,PUU,Pusté Úlany,Puste Ulany,TA,RL,--3-----,1701,,4814N 01734E,,"48.23333,17.56667",0,UN/LOCODE
,SK,PVO,Príbovce,Pribovce,ZI,RL,--3-----,1407,,4900N 01853E,,"49.00000,18.88333",0,UN/LOCODE
,SK,PVR,Potvorice,Potvorice,TC,RL,--3-----,1307,,4841N 01751E,,"48.68333,17.85000",1,UN/LOCODE
,SK,PVZ,Povazany,Povazany,,RL,--3-----,0601,,4842N 01751E,,"48.7075553,17.8453315",73,https://www.openstreetmap.org/relation/1556712
,SK,PZA,Prievidza,Prievidza,,RL,-23-----,0601,,4846N 01838E,,"48.76667,18.63333",1,UN/LOCODE
,SK,PZK,Pezinok,Pezinok,,RL,--3-----,0101,,4817N 01716E,,"48.2854539,17.2701940",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2207078
,SK,PZY,Piestany,Piestany,,AI,---4----,9601,,4835N 01749E,,"48.5895247,17.8213848",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2204226
,SK,R4B,Rúban,Ruban,NI,RL,--3-----,1607,,4756N 01824E,,"47.93333,18.40000",1,UN/LOCODE
,SK,RAD,Radzovce,Radzovce,,RL,-23-----,0601,,4813N 01950E,,"48.21667,19.83333",1,UN/LOCODE
,SK,RAL,Raslavice,Raslavice,PV,RL,--3-----,1607,,4909N 02119E,,"49.15000,21.31667",0,UN/LOCODE
,SK,RAZ,Raztocno,Raztocno,TC,RL,--3-----,1207,,4846N 01846E,,"48.76667,18.76667",1,UN/LOCODE
,SK,RCE,Risnovce,Risnovce,NI,RL,--3-----,0901,,4822N 01754E,,"48.36667,17.90000",0,UN/LOCODE
,SK,RDN,Rudná,Rudna,,RL,--3-----,0201,,4838N 02029E,,"48.63333,20.48333",3,UN/LOCODE
,SK,REK,Strekov,Strekov,NI,RL,-23-----,1601,,4754N 01825E,,"47.90000,18.41667",0,UN/LOCODE
,SK,REV,Revúca,Revuca,,RL,--3-----,0212,,4841N 02007E,,"48.68333,20.11667",0,UN/LOCODE
,SK,RIC,Precin,Precin,TC,RL,--3-----,1501,,4905N 01832E,,"49.08333,18.53333",1,UN/LOCODE
,SK,RKA,Rakova,Rakova,,RL,-23-----,0601,,4926N 01844E,,"49.43333,18.73333",1,UN/LOCODE
,SK,ROZ,Roznava,Roznava,KI,RL,--3-----,0407,,4840N 02032E,,"48.66667,20.53333",1,UN/LOCODE
,SK,RRK,Rajec,Rajec,ZI,RL,--3-----,0901,,4905N 01838E,,"49.08333,18.63333",1,UN/LOCODE
,SK,RSA,Rosina,Rosina,ZI,RL,--3-----,1007,,4911N 01846E,,"49.18333,18.76667",0,UN/LOCODE
,SK,RST,Rimavská Sobota,Rimavska Sobota,BC,RL,--3-----,1301,,4823N 02002E,,"48.38333,20.03333",1,UN/LOCODE
,SK,RSV,Rusovce/Bratislava,Rusovce/Bratislava,BL,AF,-23-----,9803,,4803N 01709E,,"48.0526470,17.1469174",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2208778
,SK,RUV,Liptovské Revúce,Liptovske Revuce,ZI,RL,--3-----,1807,,4856N 01912E,,"48.93333,19.20000",2,UN/LOCODE
,SK,RVK,Rovinka,Rovinka,,RL,--3-----,0201,,4806N 01713E,,"48.10000,17.21667",1,UN/LOCODE
,SK,RVN,Rovne,Rovne,,RL,--3-----,0201,,4835N 02003E,,"48.5816017,20.0516092",216,https://www.openstreetmap.org/relation/2274748
,SK,RYB,Rybany,Rybany,TC,RL,--3-----,1107,,4840N 01815E,,"48.66667,18.25000",1,UN/LOCODE
,SK,RZK,Ruzomberok,Ruzomberok,,AC,-23--6--,0507,,4904N 01918E,,"49.06667,19.30000",2,UN/LOCODE
,SK,RZY,Rimavske Zaluzany,Rimavske Zaluzany,BC,RL,-----6--,0901,,4830N 01956E,,"48.50000,19.93333",0,UN/LOCODE
,SK,S4G,Oravsky Podzamok,Oravsky Podzamok,ZI,RL,--3-----,1501,,4916N 01922E,,"49.26667,19.36667",1,UN/LOCODE
,SK,S8M,Slanské Nové Mesto,Slanske Nove Mesto,KI,RL,--3-----,1701,,4838N 02132E,,"48.63333,21.53333",1,UN/LOCODE
,SK,SAA,Sala,Sala,,RL,-23-----,0601,,4809N 01753E,,"48.15000,17.88333",1,UN/LOCODE
,SK,SAB,Sabinov,Sabinov,,RL,-23-----,0307,,4906N 02106E,,"49.10000,21.10000",0,UN/LOCODE
,SK,SAK,Sarkan,Sarkan,NI,RL,--3-----,1007,,4752N 01834E,,"47.86667,18.56667",1,UN/LOCODE
,SK,SAL,Salka,Salka,NI,AF,--3----B,9803,,4753N 01845E,,"47.8874242,18.7537209",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2218537
,SK,SAR,Sarovce,Sarovce,NI,RL,-----6--,0901,,4806N 01838E,,"48.1031748,18.6363118",27,https://www.openstreetmap.org/relation/2217948
,SK,SBP,Strbské Pleso,Strbske Pleso,PV,RL,--3--6--,1007,,4907N 02003E,,"49.11667,20.05000",1,UN/LOCODE
,SK,SCY,Sucany,Sucany,,RL,--3-----,0607,,4906N 01900E,,"49.10000,19.00000",0,UN/LOCODE
,SK,SDA,Slovenske Darmoty,Slovenske Darmoty,BC,AF,--3-----,9803,,4805N 01918E,,"48.0905911,19.2952090",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2272546
,SK,SEA,Senica,Senica,TA,RL,--3-----,1001,,4841N 01722E,,"48.68333,17.36667",1,UN/LOCODE
,SK,SEB,Sebedrazie,Sebedrazie,TC,RL,--3-----,1301,,4844N 01838E,,"48.73333,18.63333",1,UN/LOCODE
,SK,SEC,Strecno,Strecno,ZI,RL,--3-5---,1401,,4911N 01852E,,"49.18333,18.86667",1,UN/LOCODE
,SK,SEN,Sankovce,Sankovce,,RL,--3-----,0207,,4829N 02016E,,"48.48333,20.26667",1,UN/LOCODE
,SK,SER,Sered,Sered,,RL,--3-----,0401,,4817N 01744E,,"48.28333,17.73333",1,UN/LOCODE
,SK,SFA,Cifare,Cifare,NI,RL,--3-----,1107,,4814N 01824E,,"48.23333,18.40000",0,UN/LOCODE
,SK,SHA,Sahy,Sahy,NI,AF,--3-----,9803,,4804N 01857E,,"48.0693466,18.9482971",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2217973
,SK,SHY,Spisske Vlachy,Spisske Vlachy,KI,RL,--3-----,1207,,4857N 02048E,,"48.95000,20.80000",0,UN/LOCODE
,SK,SIB,Siatorska Bukovinka,Siatorska Bukovinka,BC,AF,--3-----,9803,,4811N 01950E,,"48.1839108,19.8291099",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2273341
,SK,SJH,Sajdikove Humence,Sajdikove Humence,TA,RL,--3-----,1301,,4839N 01716E,,"48.65000,17.26667",1,UN/LOCODE
,SK,SKA,Skalica,Skalica,TA,AF,-23----B,9803,,4851N 01714E,,"48.8461007,17.2287837",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2193425
,SK,SKC,Sokolovce,Sokolovce,TA,RL,--3-----,0901,,4832N 01751E,,"48.53333,17.85000",1,UN/LOCODE
,SK,SKE,Skalité,Skalite,ZI,AF,--3----B,9803,,4930N 01854E,,"49.4970833,18.8979430",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2145249
,SK,SKO,Krnca,Krnca,NI,RL,--3-----,1407,,4833N 01815E,,"48.55000,18.25000",1,UN/LOCODE
,SK,SKV,Senkvice,Senkvice,,RL,--3-----,0407,,4818N 01721E,,"48.30000,17.35000",0,UN/LOCODE
,SK,SKZ,Skalité-Zwardon,Skalite-Zwardon,ZI,AF,-2-----B,9803,,,,,N/A,N/A
,SK,SLA,Sala,Sala,,RL,--3--6--,0607,,4809N 01752E,,"48.1513790,17.8748587",13,https://www.openstreetmap.org/relation/2210558
,SK,SLB,Stará Lubovna,Stara Lubovna,,AC,--3-----,0507,,4918N 02042E,,"49.30000,20.70000",1,UN/LOCODE
,SK,SLC,Slavosovce,Slavosovce,KI,RL,--3-----,1501,,4843N 02017E,,"48.71667,20.28333",1,UN/LOCODE
,SK,SLD,Sliac,Sliac,,AI,---4----,9601,,4837N 01909E,,"48.6131806,19.1423663",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2265026
,SK,SLK,Siladice,Siladice,TA,RL,1----6--,1601,,4822N 01745E,,"48.36667,17.75000",1,UN/LOCODE
,SK,SLO,Slovenská Lupca,Slovenska Lupca,,RL,-23-----,0607,,4846N 01917E,,"48.76667,19.28333",1,UN/LOCODE
,SK,SLP,Selpice,Selpice,,AC,--3-----,0507,,4826N 01731E,,"48.43333,17.51667",1,UN/LOCODE
,SK,SLV,Sládkovicovo,Sladkovicovo,,RL,-23-----,0601,,4812N 01739E,,"48.20000,17.65000",1,UN/LOCODE
,SK,SLZ,Rohoznik,Rohoznik,BL,RL,-----6--,1001,,4828N 01710E,,"48.46667,17.16667",1,UN/LOCODE
,SK,SMO,Smolenice,Smolenice,TA,RL,--3-----,0907,,4830N 01726E,,"48.50000,17.43333",1,UN/LOCODE
,SK,SNA,Snina,Snina,,AC,-23-----,0507,,4858N 02209E,,"48.96667,22.15000",3,UN/LOCODE
,SK,SNC,"Senica, Okres","Senica, Okres",,RL,--3-----,0507,,4841N 01722E,,"48.68333,17.36667",1,UN/LOCODE
,SK,SNE,Senec,Senec,,RL,-23-----,0601,,4813N 01724E,,"48.21667,17.40000",0,UN/LOCODE
,SK,SNI,Senica,Senica,BC,RL,--3-----,0901,,4845N 01912E,,"48.75000,19.20000",1,UN/LOCODE
,SK,SNV,Spisská Nová Ves,Spisska Nova Ves,,RL,--3-----,0212,,4857N 02034E,,"48.95000,20.56667",1,UN/LOCODE
,SK,SOB,Sobrance,Sobrance,,RL,--3-----,0607,,4845N 02211E,,"48.75000,22.18333",1,UN/LOCODE
,SK,SOK,Sokolce,Sokolce,NI,RL,--3-----,1007,,4751N 01750E,,"47.85000,17.83333",1,UN/LOCODE
,SK,SOP,Soporna,Soporna,,RL,--3-----,0607,,4815N 01749E,,"48.25000,17.81667",0,UN/LOCODE
,SK,SOV,Sisov,Sisov,TC,RL,-----6--,1701,,4839N 01811E,,"48.65000,18.18333",1,UN/LOCODE
,SK,SPA,Stupava,Stupava,,RL,--3-----,0201,,4816N 01701E,,"48.26667,17.01667",1,UN/LOCODE
,SK,SPC,Spacince,Spacince,TA,RL,--3-----,1401,,4826N 01737E,,"48.43333,17.61667",1,UN/LOCODE
,SK,SPR,Spisske Podhradie,Spisske Podhradie,PV,RL,-----6--,0901,,4900N 02045E,,"49.00000,20.75000",0,UN/LOCODE
,SK,SPV,Stropkov,Stropkov,,RL,--3-----,0002,,4912N 02139E,,"49.2020091,21.6521343",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2321175
,SK,SRA,Stúrovo,Sturovo,NI,AF,-23-----,0212,,4748N 01844E,,"47.80000,18.73333",1,UN/LOCODE
,SK,SSA,Slovenské Nové Mesto,Slovenske Nove Mesto,KI,AF,-23-----,9803,,4824N 02140E,,"48.4014713,21.6685486",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2386289
,SK,SSV,Spisská Stará Ves,Spisska Stara Ves,PV,RL,-----6--,1107,,4922N 02021E,,"49.36667,20.35000",2,UN/LOCODE
,SK,STA,Stará Turá,Stara Tura,TC,RL,-23-----,0901,,4847N 01742E,,"48.78333,17.70000",1,UN/LOCODE
,SK,STE,Stefanov,Stefanov,TA,RL,--3-----,1601,,4841N 01712E,,"48.68333,17.20000",1,UN/LOCODE
,SK,STR,Strba,Strba,,RL,-23-----,0507,,4904N 02005E,,"49.06667,20.08333",1,UN/LOCODE
,SK,STV,Staskov,Staskov,ZI,RL,--3-----,1207,,4925N 01842E,,"49.41667,18.70000",1,UN/LOCODE
,SK,SU2,Surice,Surice,BC,RL,--3-----,1407,,4814N 01955E,,"48.2303886,19.9146485",5126,https://www.openstreetmap.org/relation/2273329
,SK,SUC,Sumiac,Sumiac,BC,RL,--3-----,0901,,4851N 02008E,,"48.85000,20.13333",1,UN/LOCODE
,SK,SUH,Suchá Hora,Sucha Hora,ZI,AF,--3----B,0212,,4922N 01948E,,"49.36667,19.80000",1,UN/LOCODE
,SK,SUI,Surianky,Surianky,NI,RL,--3-----,1407,,4826N 01801E,,"48.43333,18.01667",1,UN/LOCODE
,SK,SUR,Surany,Surany,NI,RL,-23-----,0901,,4805N 01811E,,"48.08333,18.18333",0,UN/LOCODE
,SK,SVA,Nesvady,Nesvady,NI,RL,--3-----,0901,,4756N 01807E,,"47.93333,18.11667",1,UN/LOCODE
,SK,SVC,Secovce,Secovce,,RL,--3--6--,0607,,4842N 02139E,,"48.70000,21.65000",0,UN/LOCODE
,SK,SVI,Svinna,Svinna,TC,RL,--3-----,0901,,4847N 01810E,,"48.78333,18.16667",0,UN/LOCODE
,SK,SVJ,Svaty Jur,Svaty Jur,BL,RL,-----6--,0907,,4815N 01713E,,"48.2541879,17.2127253",12,https://www.openstreetmap.org/relation/2207081
,SK,SVK,Svidník,Svidnik,,AC,--3-----,0507,,4918N 02134E,,"49.30000,21.56667",1,UN/LOCODE
,SK,SVR,Srvcinovec,Srvcinovec,ZI,AF,--3----B,9803,,4929N 01848E,,"49.481111,18.793889",N/A (no UN/LOCODE),http://www.wikidata.org/entity/Q653391
,SK,SVT,Svit,Svit,PV,RL,--3-----,0002,,4903N 02012E,,"49.0582357,20.1965291",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2275140
,SK,SYA,Pribenik,Pribenik,KI,RL,-----6--,0901,,4823N 02200E,,"48.38333,22.00000",1,UN/LOCODE
,SK,SYB,Plave Vozokany,Plave Vozokany,NI,RL,-----6--,0901,,4804N 01829E,,"48.06667,18.48333",1,UN/LOCODE
,SK,SYC,Nova Straz,Nova Straz,NI,RL,-----6--,0901,,4746N 01803E,,"47.76667,18.05000",0,UN/LOCODE
,SK,SZA,Zavazna Poruba,Zavazna Poruba,ZI,RL,-----6--,0901,,4904N 01939E,,"49.06667,19.65000",1,UN/LOCODE
,SK,SZB,Tupa,Tupa,NI,RL,-----6--,0901,,4807N 01854E,,"48.11667,18.90000",1,UN/LOCODE
,SK,SZC,Istebné,Istebne,ZI,RL,-----6--,0901,,4913N 01913E,,"49.21667,19.21667",1,UN/LOCODE
,SK,SZD,Topolcianky,Topolcianky,NI,RL,-----6--,0901,,4825N 01825E,,"48.41667,18.41667",1,UN/LOCODE
,SK,SZF,Buzica,Buzica,KI,RL,-----6--,0901,,4832N 02104E,,"48.53333,21.06667",1,UN/LOCODE
,SK,SZG,Samorin,Samorin,TA,RL,-----6--,0901,,4802N 01719E,,"48.03333,17.31667",1,UN/LOCODE
,SK,SZH,Dubnica,Dubnica,TC,RL,-----6--,0901,,4848N 01835E,,"48.80000,18.58333",1,UN/LOCODE
,SK,SZI,Dulovce,Dulovce,NI,RL,-----6--,0901,,4752N 01816E,,"47.86667,18.26667",0,UN/LOCODE
,SK,SZK,Hnústa,Hnusta,BC,RL,-----6--,0901,,4835N 01958E,,"48.58333,19.96667",1,UN/LOCODE
,SK,SZL,Horný Hricov,Horny Hricov,ZI,RL,-----6--,0901,,4915N 01840E,,"49.25000,18.66667",1,UN/LOCODE
,SK,SZM,Svodin,Svodin,NI,RL,-----6--,0901,,4755N 01830E,,"47.91667,18.50000",1,UN/LOCODE
,SK,SZN,Banska Stiavnica,Banska Stiavnica,BC,RL,-----6--,0901,,4827N 01854E,,"48.45000,18.90000",1,UN/LOCODE
,SK,SZO,Jahodna,Jahodna,TA,RL,-----6--,0901,,4803N 01742E,,"48.05000,17.70000",0,UN/LOCODE
,SK,SZP,Jablonica,Jablonica,TA,RL,-----6--,0901,,4836N 01725E,,"48.60000,17.41667",1,UN/LOCODE
,SK,SZQ,Kralovsky Chlmec,Kralovsky Chlmec,KI,RL,-----6--,0901,,4825N 02159E,,"48.41667,21.98333",1,UN/LOCODE
,SK,SZR,Kremnica,Kremnica,BC,RL,-----6--,0901,,4842N 01855E,,"48.70000,18.91667",0,UN/LOCODE
,SK,SZS,Liptovsky Hradok,Liptovsky Hradok,ZI,RL,-----6--,0901,,4902N 01944E,,"49.03333,19.73333",1,UN/LOCODE
,SK,SZT,Male Bielice,Male Bielice,TC,RL,-----6--,0901,,4838N 01820E,,"48.63333,18.33333",0,UN/LOCODE
,SK,SZU,Nitrianske Hrnciarovce,Nitrianske Hrnciarovce,NI,RL,-----6--,0901,,4820N 01808E,,"48.33333,18.13333",1,UN/LOCODE
,SK,SZV,Nitrianske Pravno,Nitrianske Pravno,TC,RL,-----6--,0901,,4852N 01838E,,"48.86667,18.63333",1,UN/LOCODE
,SK,SZW,Oslany,Oslany,TC,RL,-----6--,0901,,4838N 01828E,,"48.63333,18.46667",0,UN/LOCODE
,SK,SZX,Pravenec,Pravenec,TC,RL,-----6--,0901,,4851N 01839E,,"48.85000,18.65000",0,UN/LOCODE
,SK,SZY,Smizany,Smizany,,RL,--3-----,0307,,4858N 02032E,,"48.96667,20.53333",1,UN/LOCODE
,SK,TAJ,Tajna,Tajna,NI,RL,--3-----,1207,,4816N 01822E,,"48.26667,18.36667",0,UN/LOCODE
,SK,TAT,Poprad/Tatry,Poprad/Tatry,PV,AI,---4----,0001,,4903N 02018E,,"49.0541521,20.2976401",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/2275137
,SK,TBC,Trebatice,Trebatice,PV,RL,-----6--,0901,,4836N 01745E,,"48.5963473,17.7497006",8985,https://www.openstreetmap.org/relation/2204225
,SK,TBE,Trencianske Bohuslavice,Trencianske Bohuslavice,TC,RL,1-3-----,0701,,4848N 01752E,,"48.7987083,17.8603998",N/A (no UN/LOCODE),https://www.openstreetmap.org/relation/1556715
,SK,TCY,Topol'cany,Topol'cany,NI,RL,--3-----,1207,,4834N 01811E,,"48.56667,18.18333",N/A (no Nominatim),UN/LOCODE
,SK,TDN,Diviaky nad Nitricou,Diviaky nad Nitricou,TC,RL,--3-----,1301,,4846N 01830E,,"48.76667,18.50000",0,UN/LOCODE
,SK,TEB,Trebisov,Trebisov,KI,RL,--3-----,0907,,4837N 02143E,,"48.61667,21.71667",1,UN/LOCODE
,SK,TEL,Rajecke Teplice,Rajecke Teplice,ZI,AM,-23-----,2207,,4908N 01841E,,"49.13333,18.68333",1,UN/LOCODE
,SK,TEP,Teplicka nad Vahom,Teplicka nad Vahom,ZI,RL,1----6--,0901,,4914N 01848E,,"49.23333,18.80000",1,UN/LOCODE
,SK,TER,Terchová,Terchova,ZI,RL,--3-----,1201,,4916N 01902E,,"49.26667,19.03333",1,UN/LOCODE
,SK,TIS,Tisovec,Tisovec,,RL,--3-----,0701,,4841N 01956E,,"48.68333,19.93333",1,UN/LOCODE
